"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times244","+high",20,0.85,0,0.15,0.853168316831683,0,0.146831683168317,0.01,"0",1.59490160577966
"event.times245","+low",20,0.8,0,0.2,0.784554455445545,0,0.215445544554455,0.02,"0.361631935980576",0.835419836902946
"event.times246","full",20,0.78,0,0.22,0.786930693069307,0,0.213069306930693,0.01,"0",0.325485187080665
"event.times247","low.var",20,0.88,0,0.12,0.849306930693069,0,0.150693069306931,0.01,"0",1.00937473126371
"event.times248","+high",20,0.62,0.12,0.26,0.639108910891089,0.152574257425743,0.208316831683168,0.35,"88.9286871839594",1.27072542311135
"event.times249","+low",20,0.76,0,0.24,0.773267326732673,0,0.226732673267327,0.01,"0",0.726144118592338
"event.times250","full",20,0.82,0,0.18,0.865148514851485,0,0.134851485148515,0.01,"0",0.432023913936873
"event.times251","low.var",20,0.84,0,0.16,0.829108910891089,0,0.170891089108911,0.01,"0",0.970794803711999
"event.times252","+high",20,0.86,0,0.14,0.883762376237624,0,0.116237623762376,0.01,"0",0.855047594323953
"event.times253","+low",20,0.81,0,0.19,0.748019801980198,0,0.251980198019802,0.04,"4.30669829023187",0.850208085672191
"event.times254","full",20,0.86,0,0.14,0.848712871287129,0,0.151287128712871,0.18,"25.9973427166756",1.62737278766532
"event.times255","low.var",20,0.86,0,0.14,0.830891089108911,0,0.169108910891089,0.02,"0.175986154872456",1.13160548688782
"event.times256","+high",20,0.52,0.17,0.31,0.522178217821782,0.203267326732673,0.274554455445545,0.42,"94.1161604821856",1.50737203975101
"event.times257","+low",20,0.74,0,0.26,0.772871287128713,0,0.227128712871287,0.01,"0",0.881072451564841
"event.times258","full",20,0.82,0,0.18,0.816831683168317,0,0.183168316831683,0.01,"0",1.38391355893836
"event.times259","low.var",20,0.86,0,0.14,0.833069306930693,0,0.166930693069307,0.01,"0",1.04960756742707
"event.times260","+high",20,0.86,0,0.14,0.887722772277228,0,0.112277227722772,0.01,"0",0.841403440492218
"event.times261","+low",20,0.8,0,0.2,0.827920792079208,0,0.172079207920792,0.02,"2.66145117162794",1.15564239897683
"event.times262","full",20,0.79,0,0.21,0.848613861386139,0,0.151386138613861,0.02,"1.80701136867507",1.7121958448425
"event.times263","low.var",20,0.8,0,0.2,0.832673267326733,0,0.167326732673267,0.01,"0",0.808692951691712
"event.times264","+high",20,0.89,0,0.11,0.855742574257426,0,0.144257425742574,0.05,"6.14260718423502",0.800186465424265
"event.times265","+low",20,0.81,0,0.19,0.752178217821782,0,0.247821782178218,0.01,"0",0.645566130809489
"event.times266","full",20,0.82,0,0.18,0.859009900990099,0,0.140990099009901,0.01,"0",0.316198421443626
"event.times267","low.var",20,0.89,0,0.11,0.864257425742574,0,0.135742574257426,0.18,"15.1147570167148",1.05163748260296
"event.times268","+high",20,0.87,0,0.13,0.887425742574257,0,0.112574257425743,0.01,"0",1.62448314696246
"event.times269","+low",20,0.74,0,0.26,0.743366336633663,0,0.256633663366337,0.04,"8.02641273600816",0.458699731060405
"event.times270","full",20,0.85,0,0.15,0.82049504950495,0,0.179504950495049,0.01,"0",0.86155596031004
"event.times271","low.var",20,0.84,0,0.16,0.857029702970297,0,0.142970297029703,0.01,"0",0.933570951334224
"event.times272","+high",20,0.89,0,0.11,0.847821782178218,0,0.152178217821782,0.01,"0",1.3234321118823
"event.times273","+low",20,0.78,0,0.22,0.788514851485149,0,0.211485148514851,0.04,"3.71525596467374",1.07987304213539
"event.times274","full",20,0.83,0,0.17,0.837326732673267,0,0.162673267326733,0.07,"5.47454689383436",1.53878218317013
"event.times275","low.var",20,0.79,0,0.21,0.837920792079208,0,0.162079207920792,0.13,"23.1739711998726",1.13500386770147
"event.times276","+high",20,0.84,0,0.16,0.863366336633663,0,0.136633663366337,0.01,"0",1.02191612932914
"event.times277","+low",20,0.73,0,0.27,0.776930693069307,0,0.223069306930693,0.01,"0",0.624396280465858
"event.times278","full",20,0.82,0,0.18,0.822970297029703,0,0.177029702970297,0.01,"0",1.38380140225237
"event.times279","low.var",20,0.84,0,0.16,0.866534653465347,0,0.133465346534653,0.01,"0",1.21005620161021
"event.times280","+high",20,0.86,0,0.14,0.86039603960396,0,0.13960396039604,0.01,"0",1.44965524274496
"event.times281","+low",20,0.84,0,0.16,0.790495049504951,0,0.209504950495049,0.01,"0",0.36752512944167
"event.times282","full",20,0.78,0,0.22,0.808712871287129,0,0.191287128712871,0.04,"14.1850954221314",1.23710788557912
"event.times283","low.var",20,0.87,0,0.13,0.822079207920792,0,0.177920792079208,0.02,"1.75913717857598",0.831962273561929
"event.times284","+high",20,0.84,0,0.16,0.864158415841584,0,0.135841584158416,0.01,"0",1.35204009511919
"event.times285","+low",20,0.84,0,0.16,0.813465346534653,0,0.186534653465347,0.07,"16.1502974787188",0.416391496712596
"event.times286","full",20,0.82,0,0.18,0.861980198019802,0,0.138019801980198,0.03,"0.972917629286534",0.855304307705878
"event.times287","low.var",20,0.9,0,0.1,0.851485148514851,0,0.148514851485149,0.01,"0",0.792204123176326
"event.times288","+high",20,0.74,0.09,0.17,0.790990099009901,0.0664356435643564,0.142574257425743,0.35,"85.2311321819042",1.08968101637614
"event.times289","+low",20,0.72,0,0.28,0.771287128712871,0,0.228712871287129,0.09,"10.6047060065607",0.689178029349893
"event.times290","full",20,0.8,0,0.2,0.8,0,0.2,0.07,"20.3839800648859",1.56084500899644
"event.times291","low.var",20,0.77,0,0.23,0.773564356435644,0,0.226435643564356,0.01,"0",0.775004617358778
"event.times292","+high",20,0.92,0,0.08,0.899405940594059,0,0.100594059405941,0.01,"0",1.74350163145645
"event.times293","+low",20,0.86,0,0.14,0.814653465346535,0,0.185346534653465,0.01,"0",0.238163167837901
"event.times294","full",20,0.79,0,0.21,0.811584158415842,0,0.188415841584158,0.01,"0",0.985924241404105
"event.times295","low.var",20,0.9,0,0.1,0.863564356435644,0,0.136435643564356,0.01,"0",0.912200065402679
"event.times296","+high",20,0.88,0,0.12,0.885940594059406,0,0.114059405940594,0.34,"40.9000964160234",1.53684424492321
"event.times297","+low",20,0.74,0,0.26,0.73029702970297,0,0.26970297029703,0.01,"0",0.312125508725773
"event.times298","full",20,0.79,0,0.21,0.828217821782178,0,0.171782178217822,0.02,"0.298020556188576",0.576801004250107
"event.times299","low.var",20,0.79,0,0.21,0.858910891089109,0,0.141089108910891,0.03,"0.418079411275855",1.05466547845276
"event.times300","+high",20,0.89,0,0.11,0.833366336633663,0,0.166633663366337,0.04,"1.53795936014053",1.4712579660508
"event.times301","+low",20,0.75,0,0.25,0.741089108910891,0,0.258910891089109,0.03,"5.84934970239277",0.742190408732791
"event.times302","full",20,0.82,0,0.18,0.824950495049505,0,0.175049504950495,0.02,"0.0706119901346563",1.49109096340678
"event.times303","low.var",20,0.89,0,0.11,0.838910891089109,0,0.161089108910891,0.01,"0",0.76219754283162
"event.times304","+high",20,0.9,0,0.1,0.884752475247525,0,0.115247524752475,0.01,"0",1.28544798818773
"event.times305","+low",20,0.74,0,0.26,0.747920792079208,0,0.252079207920792,0.01,"0",0.822000810444366
"event.times306","full",20,0.84,0,0.16,0.813069306930693,0,0.186930693069307,0.01,"0",1.70441629355977
"event.times307","low.var",20,0.84,0,0.16,0.866336633663366,0,0.133663366336634,0.01,"0",1.01984829151498
"event.times308","+high",20,0.39,0.24,0.37,0.467425742574257,0.203960396039604,0.328613861386139,0.37,"75.7237686996991",1.11186838700361
"event.times309","+low",20,0.75,0,0.25,0.761881188118812,0,0.238118811881188,0.05,"5.96006870418434",0.943286247241902
"event.times310","full",20,0.76,0,0.24,0.816039603960396,0,0.183960396039604,0.02,"0.646382897756308",1.27057200725221
"event.times311","low.var",20,0.86,0,0.14,0.86039603960396,0,0.13960396039604,0.01,"0",1.21375496927433
"event.times312","+high",20,0.88,0,0.12,0.867326732673267,0,0.132673267326733,0.01,"0",0.84033345035558
"event.times313","+low",20,0.84,0,0.16,0.767524752475248,0,0.232475247524752,0.01,"0",0.427596669543971
"event.times314","full",20,0.83,0,0.17,0.855346534653465,0,0.144653465346535,0.01,"0",1.66192913977041
"event.times315","low.var",20,0.81,0,0.19,0.850594059405941,0,0.149405940594059,0.27,"56.0577355200306",0.900252983372841
"event.times316","+high",20,0.88,0,0.12,0.887920792079208,0,0.112079207920792,0.01,"0",1.34948720305497
"event.times317","+low",20,0.83,0,0.17,0.858712871287129,0,0.141287128712871,0.01,"0",0.999242245281611
"event.times318","full",20,0.82,0,0.18,0.860792079207921,0,0.139207920792079,0.14,"14.0096322120014",1.23623352750458
"event.times319","low.var",20,0.82,0,0.18,0.855445544554455,0,0.144554455445545,0.01,"0",0.982096162789773
"event.times320","+high",20,0.83,0,0.17,0.806039603960396,0,0.193960396039604,0.02,"0.730710461790138",0.939596753026179
"event.times321","+low",20,0.77,0,0.23,0.781089108910891,0,0.218910891089109,0.01,"0",0.342095446127172
"event.times322","full",20,0.82,0,0.18,0.83029702970297,0,0.16970297029703,0.08,"7.20120679930752",1.61799204857484
"event.times323","low.var",20,0.86,0,0.14,0.851089108910891,0,0.148910891089109,0.01,"0",1.00106771446925
"event.times324","+high",20,0.88,0,0.12,0.892079207920792,0,0.107920792079208,0.07,"32.0092323539291",0.864822903134423
"event.times325","+low",20,0.78,0,0.22,0.751683168316832,0,0.248316831683168,0.01,"0",0.811948895000863
"event.times326","full",20,0.87,0,0.13,0.863663366336634,0,0.136336633663366,0.01,"0",0.404245532288237
"event.times327","low.var",20,0.82,0,0.18,0.817623762376238,0,0.182376237623762,0.01,"0",1.23105198765897
"event.times328","+high",20,0.67,0.04,0.29,0.627920792079208,0.097029702970297,0.275049504950495,0.31,"25.7904675877878",1.77047555583556
"event.times329","+low",20,0.84,0,0.16,0.778415841584158,0,0.221584158415842,0.01,"0",0.738539697351521
"event.times330","full",20,0.82,0,0.18,0.877029702970297,0,0.122970297029703,0.01,"0",0.555740896175535
"event.times331","low.var",20,0.83,0,0.17,0.802277227722772,0,0.197722772277228,0.03,"1.16046843730539",1.06355361390933
"event.times332","+high",20,0.85,0,0.15,0.874752475247525,0,0.125247524752475,0.06,"26.0502700384819",1.52705532750726
"event.times333","+low",20,0.83,0,0.17,0.808811881188119,0,0.191188118811881,0.01,"0",0.249706010364676
"event.times334","full",20,0.76,0,0.24,0.813069306930693,0,0.186930693069307,0.01,"0",1.57090651538638
"event.times335","low.var",20,0.72,0,0.28,0.813267326732673,0,0.186732673267327,0.05,"5.1690041156165",1.24462815892608
"event.times336","+high",20,0.86,0,0.14,0.874059405940594,0,0.125940594059406,0.23,"53.2777056578962",1.21687587734732
"event.times337","+low",20,0.77,0,0.23,0.737128712871287,0,0.262871287128713,0.01,"0",0.701913377918428
"event.times338","full",20,0.82,0,0.18,0.846336633663366,0,0.153663366336634,0.01,"0",1.05332540894743
"event.times339","low.var",20,0.84,0,0.16,0.862772277227723,0,0.137227722772277,0.01,"0",1.11670350895788
"event.times340","+high",20,0.57,0.19,0.24,0.633762376237624,0.143861386138614,0.222376237623762,0.42,"163.404958664696",1.64714669914148
"event.times341","+low",20,0.78,0,0.22,0.770495049504951,0,0.22950495049505,0.02,"0.0663696814020046",0.23603300162715
"event.times342","full",20,0.8,0,0.2,0.808514851485149,0,0.191485148514851,0.05,"8.92617148061679",1.52865950030764
"event.times343","low.var",20,0.82,0,0.18,0.879009900990099,0,0.120990099009901,0.01,"0",1.02153805236912
"event.times344","+high",20,0.82,0,0.18,0.845940594059406,0,0.154059405940594,0.01,"0",0.979401130964694
"event.times345","+low",20,0.78,0,0.22,0.785742574257426,0,0.214257425742574,0.03,"10.4388318016994",0.985534305384553
"event.times346","full",20,0.91,0,0.09,0.893960396039604,0,0.106039603960396,0.04,"2.50112017096337",1.06878425935979
"event.times347","low.var",20,0.82,0,0.18,0.839207920792079,0,0.160792079207921,0.01,"0",1.21735280908922
"event.times348","+high",20,0.9,0,0.1,0.883762376237624,0,0.116237623762376,0.01,"0",1.16427447034867
"event.times349","+low",20,0.79,0,0.21,0.776930693069307,0,0.223069306930693,0.01,"0",0.293468945008107
"event.times350","full",20,0.84,0,0.16,0.840792079207921,0,0.159207920792079,0.01,"0",0.904739641450838
"event.times351","low.var",20,0.86,0,0.14,0.864950495049505,0,0.135049504950495,0.01,"0",1.0291868513798
"event.times352","+high",20,0.86,0,0.14,0.862772277227723,0,0.137227722772277,0.01,"0",0.997287808384545
"event.times353","+low",20,0.74,0,0.26,0.725544554455446,0,0.274455445544554,0.01,"0",0.286364441340082
"event.times354","full",20,0.85,0,0.15,0.824059405940594,0,0.175940594059406,0.03,"2.54770825153222",0.352141108416179
"event.times355","low.var",20,0.84,0,0.16,0.865544554455446,0,0.134455445544554,0.01,"0",0.797827697520499
"event.times356","+high",20,0.87,0,0.13,0.863069306930693,0,0.136930693069307,0.07,"7.46064942451626",1.68436120382978
"event.times357","+low",20,0.78,0,0.22,0.845346534653465,0,0.154653465346535,0.01,"0",0.535555709697111
"event.times358","full",20,0.82,0,0.18,0.826534653465346,0,0.173465346534653,0.02,"1.41761297405408",0.343199731858602
"event.times359","low.var",20,0.82,0,0.18,0.820990099009901,0,0.179009900990099,0.02,"1.16028345335028",0.929758218048043
"event.times360","+high",20,0.87,0,0.13,0.882277227722772,0,0.117722772277228,0.05,"5.20303986365053",0.872203945544379
"event.times361","+low",20,0.75,0,0.25,0.727623762376238,0,0.272376237623762,0.01,"0",0.368304162997432
"event.times362","full",20,0.81,0,0.19,0.801683168316832,0,0.198316831683168,0.04,"8.31548464927518",0.281361430183557
"event.times363","low.var",20,0.84,0,0.16,0.818415841584158,0,0.181584158415842,0.06,"11.5626403964678",1.1161443827189
"event.times364","+high",20,0.84,0,0.16,0.867326732673267,0,0.132673267326733,0.09,"5.41079631414459",1.15072447150713
"event.times365","+low",20,0.62,0,0.38,0.726138613861386,0,0.273861386138614,0.01,"0",0.910405122004096
"event.times366","full",20,0.86,0,0.14,0.862772277227723,0,0.137227722772277,0.01,"0",0.50310478760036
"event.times367","low.var",20,0.89,0,0.11,0.901485148514852,0,0.0985148514851485,0.21,"74.845217604443",0.874252875157112
"event.times368","+high",20,0.58,0.16,0.26,0.516039603960396,0.214059405940594,0.26990099009901,0.48,"111.199269973276",1.61203462809777
"event.times369","+low",20,0.75,0,0.25,0.786237623762376,0,0.213762376237624,0.01,"0",0.460263944453206
"event.times370","full",20,0.85,0,0.15,0.833168316831683,0,0.166831683168317,0.02,"4.2772670220367",0.333711848365153
"event.times371","low.var",20,0.87,0,0.13,0.868613861386139,0,0.131386138613861,0.02,"2.83547998661015",0.781548325194851
"event.times372","+high",20,0.68,0.16,0.16,0.728019801980198,0.134455445544554,0.137524752475248,0.36,"38.553679412471",1.19017545417672
"event.times373","+low",20,0.79,0,0.21,0.793366336633663,0,0.206633663366337,0.01,"0",1.06795799541813
"event.times374","full",20,0.82,0,0.18,0.818217821782178,0,0.181782178217822,0.12,"12.1827301575149",1.36631533259956
"event.times375","low.var",20,0.88,0,0.12,0.856633663366337,0,0.143366336633663,0.1,"4.84130087890245",1.08032718515685
"event.times376","+high",20,0.91,0,0.09,0.884059405940594,0,0.115940594059406,0.01,"0",1.13499012009656
"event.times377","+low",20,0.78,0,0.22,0.74970297029703,0,0.25029702970297,0.01,"0",1.03237279293752
"event.times378","full",20,0.9,0,0.1,0.811683168316832,0,0.188316831683168,0.04,"8.44664556194614",1.05944626318372
"event.times379","low.var",20,0.83,0,0.17,0.837128712871287,0,0.162871287128713,0.02,"0.639741839566661",0.923441915510399
"event.times380","+high",20,0.85,0,0.15,0.865445544554455,0,0.134554455445545,0.05,"3.36576006341608",0.875224163881416
"event.times381","+low",20,0.74,0,0.26,0.708118811881188,0,0.291881188118812,0.01,"0",0.706714512352701
"event.times382","full",20,0.86,0,0.14,0.813069306930693,0,0.186930693069307,0.01,"0",0.350451140509274
"event.times383","low.var",20,0.8,0,0.2,0.858217821782178,0,0.141782178217822,0.01,"0",1.23903659164523
"event.times384","+high",20,0.94,0,0.06,0.914257425742574,0,0.0857425742574257,0.01,"0",1.48034225428729
"event.times385","+low",20,0.78,0,0.22,0.781584158415842,0,0.218415841584158,0.01,"0",0.672241724114664
"event.times386","full",20,0.79,0,0.21,0.773366336633663,0,0.226633663366337,0.01,"0",0.571892504988175
"event.times387","low.var",20,0.85,0,0.15,0.868415841584158,0,0.131584158415842,0.01,"0",1.05235328932994
"event.times388","+high",20,0.88,0,0.12,0.884752475247525,0,0.115247524752475,0.03,"2.2216827357871",0.976743814550083
"event.times389","+low",20,0.71,0,0.29,0.683465346534653,0,0.316534653465347,0.02,"0.652562338957833",0.567982190767661
"event.times390","full",20,0.79,0,0.21,0.837524752475247,0,0.162475247524752,0.02,"0.183341772650022",1.28083800945124
"event.times391","low.var",20,0.86,0,0.14,0.868316831683168,0,0.131683168316832,0.01,"0",0.808495626243761
"event.times392","+high",20,0.95,0,0.05,0.89990099009901,0,0.10009900990099,0.04,"0.84196759200398",1.43203805716043
"event.times393","+low",20,0.8,0,0.2,0.784752475247525,0,0.215247524752475,0.01,"0",1.22834001881603
"event.times394","full",20,0.84,0,0.16,0.838613861386139,0,0.161386138613861,0.02,"1.34197292270981",0.803436323569014
"event.times395","low.var",20,0.87,0,0.13,0.834950495049505,0,0.165049504950495,0.25,"43.5504117045349",1.13043218006637
"event.times396","+high",20,0.85,0,0.15,0.868019801980198,0,0.131980198019802,0.01,"0",1.04936412303938
"event.times397","+low",20,0.76,0,0.24,0.727722772277228,0,0.272277227722772,0.02,"0.143713340958969",0.408729766132441
"event.times398","full",20,0.86,0,0.14,0.824356435643564,0,0.175643564356436,0.01,"0",0.998652947494017
"event.times399","low.var",20,0.83,0,0.17,0.826633663366337,0,0.173366336633663,0.12,"19.5909415794601",0.813533639389962
"event.times400","+high",40,0.44,0.25,0.31,0.463960396039604,0.24970297029703,0.286336633663366,0.32,"95.101636014229",1.35860471567815
"event.times401","+low",40,0.77,0,0.23,0.771188118811881,0,0.228811881188119,0.07,"39.6205262852897",1.00971914336431
"event.times402","full",40,0.8,0,0.2,0.828118811881188,0,0.171881188118812,0.02,"0.362222241282416",0.661006706217119
